fips,county,state,state_name,lat,lon,land_sq_mi,population,septic_dominant_class,septic_dominant_share_pct,septic_very_limited_pct
12019,Clay County,FL,Florida,29.9866,-81.865,604.598,236760,Very limited,88.1,88.1
01117,Shelby County,AL,Alabama,33.2669,-86.661,785.455,235969,Very limited,79.4,79.4
53073,Whatcom County,WA,Washington,48.8427,-121.8364,2107.928,234954,,,
51760,Richmond city,VA,Virginia,37.5314,-77.476,59.925,233655,Not rated,42.6,35.9
25001,Barnstable County,MA,Massachusetts,41.7061,-70.1648,394.185,232570,Very limited,76.8,76.8
48139,Ellis County,TX,Texas,32.3469,-96.7969,935.801,232387,Very limited,95.7,95.7
39085,Lake County,OH,Ohio,41.7781,-81.1973,229.395,232360,Very limited,93.9,93.9
29099,Jefferson County,MO,Missouri,38.2576,-90.5437,656.042,231888,Very limited,91.6,91.6
19113,Linn County,IA,Iowa,42.078,-91.5977,717.013,231762,Very limited,89.8,89.8
51710,Norfolk city,VA,Virginia,36.923,-76.2446,53.275,231105,,,
35013,Doña Ana County,NM,New Mexico,32.3499,-106.835,3808.179,229366,,,
36065,Oneida County,NY,New York,43.2427,-75.4343,1212.442,228347,Very limited,88.2,88.2
04015,Mohave County,AZ,Arizona,35.7177,-113.7497,13332.121,226479,,,
01101,Montgomery County,AL,Alabama,32.2029,-86.2045,785.355,225894,Very limited,93.4,93.4
39099,Mahoning County,OH,Ohio,41.0109,-80.7704,411.521,225786,Very limited,91,91
06113,Yolo County,CA,California,38.6796,-121.9027,1012.988,225251,Very limited,96.1,96.1
22017,Caddo Parish,LA,Louisiana,32.5801,-93.885,879.535,224893,Very limited,74.4,74.4
13139,Hall County,GA,Georgia,34.3176,-83.8185,392.508,221745,,,
41029,Jackson County,OR,Oregon,42.4116,-122.6756,2783.255,221331,,,
12091,Okaloosa County,FL,Florida,30.6143,-86.5911,929.833,220483,Very limited,76.2,76.2
04027,Yuma County,AZ,Arizona,32.7739,-113.9109,5513.82,220310,,,
23031,York County,ME,Maine,43.426,-70.6684,991.194,220143,Very limited,92.9,92.9
53005,Benton County,WA,Washington,46.2281,-119.5167,1700.128,218190,,,
12053,Hernando County,FL,Florida,28.556,-82.526,472.983,218150,Very limited,90.1,90.1
45007,Anderson County,SC,South Carolina,34.5212,-82.6386,713.854,217183,Somewhat limited,71.9,21.6
42069,Lackawanna County,PA,Pennsylvania,41.4366,-75.6088,458.888,216859,Very limited,85,85
39025,Clermont County,OH,Ohio,39.0521,-84.1495,452.56,214123,Very limited,92,92
28047,Harrison County,MS,Mississippi,30.4165,-89.0834,573.65,213730,Very limited,84.8,84.8
37133,Onslow County,NC,North Carolina,34.7631,-77.4995,762.085,212954,Very limited,79.5,79.5
17019,Champaign County,IL,Illinois,40.139,-88.197,996.104,212374,Very limited,99.2,99.2
12015,Charlotte County,FL,Florida,26.9064,-82.0036,681.149,212122,Very limited,73.8,73.8
28049,Hinds County,MS,Mississippi,32.2678,-90.466,869.845,211975,Very limited,85.8,85.8
47165,Sumner County,TN,Tennessee,36.4724,-86.4584,529.453,211721,Very limited,71.6,71.6
41017,Deschutes County,OR,Oregon,43.9151,-121.2256,3017.61,211535,,,
48251,Johnson County,TX,Texas,32.3797,-97.3649,725.062,210547,Very limited,91.6,91.6
42125,Washington County,PA,Pennsylvania,40.2,-80.2521,857.01,210434,,,
15001,Hawaii County,HI,Hawaii,19.5978,-155.5024,4028.431,209790,,,
36063,Niagara County,NY,New York,43.2727,-78.8129,522.348,209570,,,
46099,Minnehaha County,SD,South Dakota,43.6675,-96.7957,806.86,208639,Very limited,74.2,74.2
06007,Butte County,CA,California,39.6653,-121.6032,1636.511,208334,,,
49053,Washington County,UT,Utah,37.2625,-113.4878,2427.589,207943,,,
12113,Santa Rosa County,FL,Florida,30.6753,-87.0189,1012.402,207653,Very limited,57.8,57.8
18039,Elkhart County,IN,Indiana,41.6007,-85.864,463.158,207436,Very limited,86.6,86.6
22019,Calcasieu Parish,LA,Louisiana,30.2296,-93.358,1064.189,206861,Very limited,91.6,91.6
37097,Iredell County,NC,North Carolina,35.8063,-80.8745,574.471,206361,Somewhat limited,49.5,41.5
13245,Richmond County,GA,Georgia,33.3615,-82.075,324.36,206303,Somewhat limited,47,42.8
31153,Sarpy County,NE,Nebraska,41.1151,-96.1091,238.005,204828,Very limited,72.2,72.2
13215,Muscogee County,GA,Georgia,32.5102,-84.8749,216.5,201830,Very limited,50.4,50.4
45013,Beaufort County,SC,South Carolina,32.3581,-80.6894,576.022,201775,Very limited,83.4,83.4
48091,Comal County,TX,Texas,29.8124,-98.2581,559.537,201628,,,
38017,Cass County,ND,North Dakota,46.927,-97.2524,1764.935,200945,Very limited,83.8,83.8
27137,St. Louis County,MN,Minnesota,47.5786,-92.5146,6248.121,200794,,,
39155,Trumbull County,OH,Ohio,41.3064,-80.7704,617.592,200300,Very limited,89.1,89.1
12005,Bay County,FL,Florida,30.1591,-85.5344,758.62,199718,Very limited,77.7,77.7
42019,Butler County,PA,Pennsylvania,40.9138,-79.919,789.482,199341,Very limited,96.5,96.5
55101,Racine County,WI,Wisconsin,42.7804,-87.7716,332.614,198651,Very limited,93.9,93.9
48257,Kaufman County,TX,Texas,32.5989,-96.2884,780.714,197829,,,
26093,Livingston County,MI,Michigan,42.6025,-83.9117,565.29,196976,Very limited,93.3,93.3
36007,Broome County,NY,New York,42.162,-75.8303,705.651,196397,Very limited,98.2,98.2
28033,DeSoto County,MS,Mississippi,34.8749,-89.9912,476.394,195871,Very limited,85.5,85.5
55087,Outagamie County,WI,Wisconsin,44.4182,-88.465,637.557,195390,Very limited,90.4,90.4
48187,Guadalupe County,TX,Texas,29.5827,-97.949,711.252,195166,Very limited,94.5,94.5
17167,Sangamon County,IL,Illinois,39.7569,-89.6624,868.23,194345,Very limited,72.9,72.9
06017,El Dorado County,CA,California,38.7856,-120.5342,1707.842,192823,,,
10001,Kent County,DE,Delaware,39.0971,-75.503,586.061,192690,Very limited,67.1,67.1
29019,Boone County,MO,Missouri,38.9899,-92.3102,685.556,192154,Very limited,95.6,95.6
18157,Tippecanoe County,IN,Indiana,40.3891,-86.8936,498.896,191650,Very limited,89.5,89.5
18063,Hendricks County,IN,Indiana,39.769,-86.5099,406.894,190629,Very limited,93,93
13223,Paulding County,GA,Georgia,33.921,-84.8672,312.385,188549,Very limited,59.3,59.3
16055,Kootenai County,ID,Idaho,47.676,-116.6959,1237.793,188323,,,
01081,Lee County,AL,Alabama,32.6041,-85.353,607.558,187847,Somewhat limited,71.3,26.7
26145,Saginaw County,MI,Michigan,43.3283,-84.0554,800.807,187714,Very limited,95.6,95.6
39089,Licking County,OH,Ohio,40.0915,-82.4834,682.43,184898,Very limited,94.4,94.4
39103,Medina County,OH,Ohio,41.1162,-81.8998,421.459,184625,Very limited,96.6,96.6
48329,Midland County,TX,Texas,31.8143,-102.0025,900.358,183587,Very limited,62.1,62.1
51700,Newport News city,VA,Virginia,37.0761,-76.522,68.996,183056,,,
37001,Alamance County,NC,North Carolina,36.044,-79.4006,423.465,183040,Very limited,61.3,61.3
36111,Ulster County,NY,New York,41.9472,-74.2655,1124.236,182977,Very limited,89.6,89.6
40017,Canadian County,OK,Oklahoma,35.5434,-97.9799,896.579,181760,Very limited,61.5,61.5
06025,Imperial County,CA,California,33.0408,-115.3554,4175.453,181724,,,
06089,Shasta County,CA,California,40.7605,-122.0436,3775.651,181121,,,
37147,Pitt County,NC,North Carolina,35.5925,-77.3727,652.366,180783,Very limited,86,86
18163,Vanderburgh County,IN,Indiana,38.0201,-87.5862,233.402,180387,Very limited,85,85
48367,Parker County,TX,Texas,32.7771,-97.8059,903.74,179707,Very limited,75.2,75.2
17143,Peoria County,IL,Illinois,40.786,-89.767,618.695,179630,Very limited,61.1,61.1
45003,Aiken County,SC,South Carolina,33.55,-81.633,1070.676,179245,,,
20177,Shawnee County,KS,Kansas,39.0418,-95.7557,544.012,177942,Very limited,91.4,91.4
37057,Davidson County,NC,North Carolina,35.7951,-80.2071,552.989,177809,Very limited,60.4,60.4
09130,Lower Connecticut River Valley Planning Region,CT,Connecticut,41.4203,-72.4935,424.121,177540,,,
26121,Muskegon County,MI,Michigan,43.4287,-86.4209,503.921,177428,Very limited,91.8,91.8
24013,Carroll County,MD,Maryland,39.5633,-77.0153,447.615,177108,Very limited,75.8,75.8
18127,Porter County,IN,Indiana,41.5099,-87.0713,418.113,175860,Very limited,86.2,86.2
19163,Scott County,IA,Iowa,41.6421,-90.6223,458.101,175601,Very limited,90,90
13153,Houston County,GA,Georgia,32.4581,-83.6623,376.156,174897,,,
21117,Kenton County,KY,Kentucky,38.9305,-84.5334,160.375,174862,,,
45035,Dorchester County,SC,South Carolina,33.0822,-80.4047,568.393,174663,Very limited,95.3,95.3
24017,Charles County,MD,Maryland,38.4729,-77.0154,457.819,174478,Very limited,88.8,88.8
54039,Kanawha County,WV,West Virginia,38.3281,-81.5235,901.738,173906,Very limited,91.9,91.9
55139,Winnebago County,WI,Wisconsin,44.0857,-88.6681,434.697,173307,Very limited,70.4,70.4
44003,Kent County,RI,Rhode Island,41.6751,-71.5803,168.568,172450,,,
39057,Greene County,OH,Ohio,39.6875,-83.8949,413.632,172347,Very limited,96.7,96.7
12061,Indian River County,FL,Florida,27.7005,-80.5748,502.555,172139,Very limited,90.7,90.7
17113,McLean County,IL,Illinois,40.4946,-88.8445,1183.248,172069,Very limited,90.7,90.7
30111,Yellowstone County,MT,Montana,45.937,-108.2767,2633.402,171583,Very limited,73.9,73.9
50007,Chittenden County,VT,Vermont,44.4638,-73.0671,536.87,170851,Very limited,78.2,78.2
18081,Johnson County,IN,Indiana,39.4961,-86.0943,320.415,170614,Very limited,92.2,92.2
12017,Citrus County,FL,Florida,28.8503,-82.5956,582.031,170174,Very limited,84.1,84.1
48135,Ector County,TX,Texas,31.8653,-102.5425,897.884,170022,,,
47189,Wilson County,TN,Tennessee,36.1494,-86.2912,571.088,169948,Very limited,85.2,85.2
08101,Pueblo County,CO,Colorado,38.1628,-104.4847,2386.552,169866,,,
20209,Wyandotte County,KS,Kansas,39.1154,-94.7631,151.638,169418,Very limited,73.4,73.4
51179,Stafford County,VA,Virginia,38.4231,-77.458,268.489,168919,Very limited,74.9,74.9
55059,Kenosha County,WI,Wisconsin,42.5875,-87.88,271.833,168754,Very limited,91.1,91.1
39045,Fairfield County,OH,Ohio,39.7477,-82.6267,504.365,167762,Very limited,93.9,93.9
13073,Columbia County,GA,Georgia,33.5521,-82.2496,290.194,167472,,,
37019,Brunswick County,NC,North Carolina,34.0388,-78.2278,849.49,167112,Very limited,89.4,89.4
37035,Catawba County,NC,North Carolina,35.6619,-81.2149,401.375,167054,Somewhat limited,61.2,35.2
42089,Monroe County,PA,Pennsylvania,41.0562,-75.3291,608.361,166523,Very limited,92.1,92.1
27109,Olmsted County,MN,Minnesota,43.9997,-92.4102,653.509,166424,Very limited,91.5,91.5
12085,Martin County,FL,Florida,27.0836,-80.3982,543.873,165666,Very limited,76,76
42007,Beaver County,PA,Pennsylvania,40.6841,-80.3507,434.695,165540,Very limited,83.7,83.7
55105,Rock County,WI,Wisconsin,42.6699,-89.0753,718.168,165461,Very limited,87.5,87.5
06039,Madera County,CA,California,37.2098,-119.7498,2136.709,165432,,,
25015,Hampshire County,MA,Massachusetts,42.3395,-72.6637,527.236,165399,,,
27145,Stearns County,MN,Minnesota,45.5552,-94.6105,1342.883,163997,Very limited,91.2,91.2
39133,Portage County,OH,Ohio,41.169,-81.197,487.454,163839,Very limited,94.3,94.3
15009,Maui County,HI,Hawaii,20.8559,-156.6016,1161.54,163688,,,
47163,Sullivan County,TN,Tennessee,36.5097,-82.3013,413.545,162703,Very limited,80.9,80.9
36093,Schenectady County,NY,New York,42.8176,-74.0436,204.681,162261,Very limited,96.2,96.2
08077,Mesa County,CO,Colorado,39.0195,-108.4606,3328.721,161260,,,
36083,Rensselaer County,NY,New York,42.7104,-73.5138,652.459,160749,Very limited,93.6,93.6
28121,Rankin County,MS,Mississippi,32.2671,-89.9461,775.501,160573,Very limited,93.6,93.6
26147,St. Clair County,MI,Michigan,42.9288,-82.6689,721.522,160308,Very limited,95.4,95.4
26075,Jackson County,MI,Michigan,42.2485,-84.4209,701.905,160233,Very limited,75.4,75.4
19103,Johnson County,IA,Iowa,41.6707,-91.5905,612.997,160080,Very limited,96.8,96.8
42027,Centre County,PA,Pennsylvania,40.9093,-77.8477,1107.259,159805,Very limited,81.7,81.7
42055,Franklin County,PA,Pennsylvania,39.9268,-77.7245,772.279,159285,Very limited,70.4,70.4
51510,Alexandria city,VA,Virginia,38.8193,-77.0837,14.935,159102,Very limited,51,51
13077,Coweta County,GA,Georgia,33.3529,-84.7621,441.016,158233,,,
22073,Ouachita Parish,LA,Louisiana,32.4809,-92.1516,610.145,157874,Very limited,67.6,67.6
33013,Merrimack County,NH,New Hampshire,43.2996,-71.68,932.851,157869,,,
35049,Santa Fe County,NM,New Mexico,35.5145,-105.964,1910.38,157765,,,
35043,Sandoval County,NM,New Mexico,35.6851,-106.8831,3710.194,157757,,,
24043,Washington County,MD,Maryland,39.6036,-77.8147,457.789,157228,Very limited,55.9,55.9
27139,Scott County,MN,Minnesota,44.6518,-93.5337,356.081,157206,Very limited,90,90
13021,Bibb County,GA,Georgia,32.809,-83.6941,249.383,157056,Very limited,56.6,56.6
23019,Penobscot County,ME,Maine,45.4093,-68.6666,3397.185,156840,,,
26115,Monroe County,MI,Michigan,41.9161,-83.4871,549.358,156045,Very limited,96,96
34011,Cumberland County,NJ,New Jersey,39.3284,-75.1216,483.38,155678,Very limited,61.5,61.5
06031,Kings County,CA,California,36.0725,-119.8155,1390.972,154913,Very limited,77.3,77.3
12119,Sumter County,FL,Florida,28.7133,-82.0696,557.136,154693,Very limited,89.6,89.6
27171,Wright County,MN,Minnesota,45.1749,-93.9665,661.159,154593,Very limited,88.4,88.4
37159,Rowan County,NC,North Carolina,35.6414,-80.5217,511.61,153384,Very limited,50,50
22063,Livingston Parish,LA,Louisiana,30.4404,-90.7275,648.14,152886,Very limited,90.2,90.2
37135,Orange County,NC,North Carolina,36.0625,-79.12,397.591,152877,Somewhat limited,65,32.8
26021,Berrien County,MI,Michigan,41.7914,-86.7425,567.845,152703,Very limited,85.5,85.5
51177,Spotsylvania County,VA,Virginia,38.1824,-77.6572,401.942,152021,Very limited,50.9,50.9
13097,Douglas County,GA,Georgia,33.7012,-84.7673,200.136,151887,Very limited,51.2,51.2
48381,Randall County,TX,Texas,34.9625,-101.8955,912.711,150547,Very limited,78.5,78.5
48181,Grayson County,TX,Texas,33.6245,-96.6758,932.832,150532,Very limited,87.4,87.4
48441,Taylor County,TX,Texas,32.2971,-99.8904,915.536,148813,Very limited,91,91
37151,Randolph County,NC,North Carolina,35.7099,-79.8062,782.336,148389,Very limited,58.3,58.3
21227,Warren County,KY,Kentucky,36.9956,-86.4236,541.744,147936,Very limited,57,57
34037,Sussex County,NJ,New Jersey,41.1375,-74.6919,518.493,147444,Very limited,83,83
28059,Jackson County,MS,Mississippi,30.456,-88.6251,722.825,147002,Very limited,75.5,75.5
37085,Harnett County,NC,North Carolina,35.3687,-78.8717,595.099,146096,Very limited,67.7,67.7
49005,Cache County,UT,Utah,41.7341,-111.7454,1164.687,145487,,,
42075,Lebanon County,PA,Pennsylvania,40.3714,-76.4648,361.835,145319,Very limited,64.8,64.8
04005,Coconino County,AZ,Arizona,35.8297,-111.7737,18616.366,145161,,,
42107,Schuylkill County,PA,Pennsylvania,40.7037,-76.2178,778.772,144523,Very limited,92.3,92.3
21015,Boone County,KY,Kentucky,38.9589,-84.7364,246.273,144135,,,
17093,Kendall County,IL,Illinois,41.5881,-88.4306,320.243,143171,Very limited,98.6,98.6
17161,Rock Island County,IL,Illinois,41.4684,-90.5721,427.497,142731,Very limited,55.4,55.4
47009,Blount County,TN,Tennessee,35.6882,-83.923,558.844,142211,,,
18105,Monroe County,IN,Indiana,39.1607,-86.5233,394.523,140702,Very limited,73.4,73.4
22105,Tangipahoa Parish,LA,Louisiana,30.6213,-90.4065,791.18,139823,Very limited,84.4,84.4
47179,Washington County,TN,Tennessee,36.2957,-82.495,326.548,139642,Very limited,63,63
55073,Marathon County,WI,Wisconsin,44.898,-89.7578,1545.249,139091,Very limited,85.6,85.6
55131,Washington County,WI,Wisconsin,43.3912,-88.2329,430.644,138727,Very limited,83.7,83.7
45077,Pickens County,SC,South Carolina,34.8854,-82.7234,496.95,138207,Very limited,67,67
45041,Florence County,SC,South Carolina,34.0285,-79.7102,800.454,138049,Very limited,82,82
51650,Hampton city,VA,Virginia,37.048,-76.2973,51.464,137596,,,
48397,Rockwall County,TX,Texas,32.9003,-96.412,127.229,137044,,,
12035,Flagler County,FL,Florida,29.4749,-81.2863,486.191,136744,Very limited,93.3,93.3
54003,Berkeley County,WV,West Virginia,39.4479,-78.0378,321.131,136287,Very limited,74.4,74.4
39023,Clark County,OH,Ohio,39.917,-83.7837,395.879,134985,Very limited,81.3,81.3
18095,Madison County,IN,Indiana,40.1662,-85.7225,451.921,134222,Very limited,96.2,96.2
33017,Strafford County,NH,New Hampshire,43.2933,-71.0356,367.479,134202,Very limited,90.3,90.3
26025,Calhoun County,MI,Michigan,42.243,-85.0124,706.259,133785,Very limited,93.1,93.1
16019,Bonneville County,ID,Idaho,43.3952,-111.6219,1865.96,133644,,,
22005,Ascension Parish,LA,Louisiana,30.2064,-90.9125,290.003,133534,Very limited,93.1,93.1
39173,Wood County,OH,Ohio,41.3602,-83.6227,617.167,133077,Very limited,97.2,97.2
53057,Skagit County,WA,Washington,48.4933,-121.8158,1730.232,132736,,,
06055,Napa County,CA,California,38.5071,-122.3259,751.976,132727,Very limited,90.7,90.7
41043,Linn County,OR,Oregon,44.4889,-122.5372,2289.508,132474,,,
06023,Humboldt County,CA,California,40.7067,-123.9262,3568.025,132380,,,
19013,Black Hawk County,IA,Iowa,42.4711,-92.3076,565.773,132348,Very limited,91.2,91.2
34019,Hunterdon County,NJ,New Jersey,40.5653,-74.912,427.835,131708,Very limited,87.4,87.4
05045,Faulkner County,AR,Arkansas,35.1465,-92.3369,647.247,131611,Very limited,93.9,93.9
05125,Saline County,AR,Arkansas,34.6485,-92.6745,723.516,131252,Very limited,91.8,91.8
22015,Bossier Parish,LA,Louisiana,32.6985,-93.6266,839.621,131102,Very limited,83.2,83.2
44009,Washington County,RI,Rhode Island,41.3968,-71.6203,329.279,130333,,,
42021,Cambria County,PA,Pennsylvania,40.5102,-78.7105,687.963,130108,Very limited,95.4,95.4
05131,Sebastian County,AR,Arkansas,35.197,-94.275,531.184,130035,Very limited,93.7,93.7
13059,Clarke County,GA,Georgia,33.9522,-83.3672,119.3,129995,,,
48485,Wichita County,TX,Texas,33.9882,-98.708,627.593,129984,Very limited,90.3,90.3
13045,Carroll County,GA,Georgia,33.5822,-85.0805,499.116,129911,,,
17179,Tazewell County,IL,Illinois,40.5081,-89.5163,646.486,129821,Very limited,76.8,76.8
25003,Berkshire County,MA,Massachusetts,42.3715,-73.2179,926.874,128726,Very limited,90.6,90.6
23011,Kennebec County,ME,Maine,44.417,-69.7658,867.507,128461,Very limited,82.7,82.7
18019,Clark County,IN,Indiana,38.4762,-85.7111,372.49,127479,Very limited,73.3,73.3
30031,Gallatin County,MT,Montana,45.5181,-111.1639,2605.354,126984,,,
48183,Gregg County,TX,Texas,32.4864,-94.8163,273.38,126679,,,
29097,Jasper County,MO,Missouri,37.2052,-94.3373,638.506,126479,Very limited,80.3,80.3
01103,Morgan County,AL,Alabama,34.4545,-86.8464,579.677,126084,Very limited,77.5,77.5
22079,Rapides Parish,LA,Louisiana,31.1932,-92.536,1324.08,125899,Very limited,78.9,78.9
04003,Cochise County,AZ,Arizona,31.8401,-109.7752,6209.872,125773,,,
13113,Fayette County,GA,Georgia,33.4127,-84.4939,194.695,125107,,,
39139,Richland County,OH,Ohio,40.7742,-82.5428,495.227,124853,Very limited,96.4,96.4
36013,Chautauqua County,NY,New York,42.3042,-79.4076,1060.41,124105,Very limited,95.5,95.5
13217,Newton County,GA,Georgia,33.5528,-83.8514,273.814,124010,,,
42051,Fayette County,PA,Pennsylvania,39.9189,-79.6403,790.758,123941,Very limited,95.7,95.7
30063,Missoula County,MT,Montana,47.0273,-113.8927,2593.01,122546,,,
26005,Allegan County,MI,Michigan,42.4213,-86.2614,825.43,122429,Very limited,94,94
13185,Lowndes County,GA,Georgia,30.8331,-83.269,497.25,122082,Very limited,96.5,96.5
20045,Douglas County,KS,Kansas,38.8964,-95.2909,455.765,121989,Very limited,93.5,93.5
40031,Comanche County,OK,Oklahoma,34.6626,-98.4766,1069.322,121396,Very limited,80.1,80.1
55063,La Crosse County,WI,Wisconsin,43.9082,-91.1118,451.806,121060,Very limited,82.5,82.5
35045,San Juan County,NM,New Mexico,36.5116,-108.3246,5517.23,120817,,,
37089,Henderson County,NC,North Carolina,35.3364,-82.4796,372.949,120771,Very limited,93.4,93.4
37191,Wayne County,NC,North Carolina,35.3542,-78.0087,553.922,120338,Very limited,65.1,65.1
42013,Blair County,PA,Pennsylvania,40.4987,-78.3096,525.067,120269,Very limited,82.4,82.4
48451,Tom Green County,TX,Texas,31.3976,-100.4642,1522.32,120103,Very limited,93,93
